clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
49,2023-04-27,10.2,52,419,323,124,930,967,27.2,1682632800,9.8,310,6.8,1682636400,10.6,1682600400,0.0,0.0,1010,final,68.9,1013,0,,322,1259,10048,7740,7722,16.7,1682578800,310,8.0,2.7
65,2023-04-28,10.6,53,419,324,124,930,969,19.4,1682719200,8.7,315,8.0,1682730000,10.6,1682683200,0.0,0.0,1011,final,80.1,1015,0,,304,1262,10067,7774,7285,14.2,1682665200,315,14.4,4.0
79,2023-04-29,9.3,53,420,325,124,930,971,16.7,1682805600,7.0,299,8.2,1682809200,10.6,1682773200,0.0,0.0,1014,final,80.9,1017,0,,290,1264,10086,7808,6953,12.6,1682751600,299,13.4,3.9
79,2023-04-30,8.6,53,421,327,124,930,973,17.8,1682884800,9.4,279,15.6,1682920800,10.6,1682856000,0.0,0.0,1011,final,73.9,1014,0,,273,1267,10105,7840,6556,13.3,1682838000,279,22.2,8.9
92,2023-05-01,7.2,53,422,328,124,930,975,15.0,1682974800,3.7,273,13.6,1682924400,11.1,1683003600,0.5,0.5,1006,final,71.8,1010,0,,140,1270,10122,7872,3361,12.1,1682924400,273,19.8,9.9
90,2023-05-02,7.8,53,422,329,124,930,977,13.9,1683050400,5.3,199,9.4,1683090000,9.0,1683032400,19.3,19.3,1006,final,77.6,1009,0,,213,1272,10139,7903,5115,11.6,1683010800,199,14.4,5.1
93,2023-05-03,8.6,53,423,331,124,930,979,15.0,1683140400,3.1,188,7.9,1683111600,10.0,1683097200,11.8,11.8,1006,final,81.8,1009,0,,98,1275,10155,7934,2341,11.7,1683097200,188,9.6,3.7
89,2023-05-04,8.5,53,424,332,124,930,981,15.6,1683237600,3.7,219,6.9,1683241200,10.0,1683201600,0.0,0.0,1009,final,78.5,1012,0,,137,1279,10171,7963,3290,12.2,1683183600,219,9.2,2.9
96,2023-05-05,8.0,53,424,333,124,930,983,15.6,1683320400,5.9,240,7.1,1683327600,11.7,1683270000,4.8,4.8,1014,final,72.1,1017,0,,180,1282,10188,7993,4320,13.0,1683270000,240,10.8,3.8
92,2023-05-06,9.6,54,425,334,124,930,984,15.6,1683403200,3.2,228,7.9,1683406800,11.3,1683439200,6.3,6.3,1016,final,79.1,1019,0,,131,1286,10206,8021,3149,13.2,1683356400,228,10.4,4.1
53,2023-05-07,7.7,54,426,335,124,930,986,17.2,1683496800,7.7,237,7.9,1683507600,10.0,1683464400,0.0,0.0,1016,final,70.7,1019,0,,222,1289,10225,8050,5339,13.1,1683442800,237,9.2,3.3
66,2023-05-08,8.2,54,427,337,124,930,987,17.8,1683583200,4.3,234,7.9,1683601200,10.6,1683536400,0.5,0.5,1015,final,70.9,1019,0,,181,1293,10246,8077,4334,13.6,1683529200,234,9.6,4.9
56,2023-05-09,8.9,54,428,338,124,930,989,17.8,1683666000,3.9,253,10.9,1683680400,8.9,1683637200,0.0,0.0,1014,final,73.3,1017,0,,156,1296,10267,8104,3744,13.7,1683615600,253,14.9,5.0
66,2023-05-10,7.5,54,429,339,124,930,990,16.1,1683756000,8.6,268,8.5,1683756000,11.7,1683712800,0.0,0.0,1015,final,68.2,1018,0,,307,1299,10288,8130,7375,13.3,1683702000,268,13.8,6.3
64,2023-05-11,8.8,54,430,340,124,930,992,17.2,1683846000,9.2,264,7.6,1683842400,12.2,1683810000,0.0,0.0,1015,final,72.0,1018,0,,307,1302,10309,8156,7363,13.8,1683788400,264,9.6,4.6
64,2023-05-12,9.9,54,430,341,124,930,993,18.9,1683932400,9.2,272,9.0,1683943200,11.7,1683896400,0.0,0.0,1014,final,77.4,1017,0,,313,1305,10330,8181,7501,13.9,1683874800,272,13.9,4.3
39,2023-05-13,11.8,55,431,342,124,930,994,26.1,1684015200,10.4,228,6.9,1684018800,11.1,1683961200,0.0,0.0,1009,final,74.3,1012,0,,336,1308,10351,8206,8063,17.0,1683961200,228,8.8,2.7
22,2023-05-14,11.5,55,432,343,124,930,995,22.2,1684098000,10.4,323,7.4,1684101600,11.7,1684069200,0.0,0.0,1008,final,76.3,1011,0,,335,1311,10371,8229,8039,15.9,1684047600,323,12.8,4.0
60,2023-05-15,11.3,55,433,344,124,930,997,18.9,1684184400,10.3,305,7.9,1684198800,12.8,1684216800,0.0,0.0,1015,final,77.4,1018,0,,318,1313,10391,8253,7634,15.4,1684134000,305,9.2,4.3
59,2023-05-16,11.4,55,434,345,124,930,998,21.7,1684278000,10.4,274,8.0,1684288800,12.0,1684242000,0.0,0.0,1014,final,79.5,1017,0,,321,1317,10410,8275,7715,15.2,1684220400,274,13.9,4.0
77,2023-05-17,10.6,55,435,346,124,930,999,18.3,1684360800,10.1,291,9.0,1684368000,11.7,1684328400,0.0,0.0,1011,final,81.7,1014,0,,313,1320,10430,8297,7511,13.8,1684306800,291,14.4,4.2
70,2023-05-18,10.3,55,435,347,124,930,1000,17.2,1684450800,10.3,275,6.9,1684450800,11.7,1684414800,0.0,0.0,1011,final,78.9,1014,0,,313,1324,10449,8318,7522,13.9,1684393200,275,11.2,4.0
92,2023-05-19,10.4,55,436,347,124,930,1001,16.7,1684537200,9.8,281,7.4,1684548000,12.0,1684562400,0.0,0.0,1014,final,79.1,1017,0,,326,1327,10469,8339,7834,14.0,1684479600,281,14.9,4.7
97,2023-05-20,10.4,55,437,348,124,929,1002,16.7,1684616400,8.7,262,9.0,1684620000,11.7,1684576800,0.0,0.0,1016,final,82.8,1019,0,,280,1330,10490,8359,6718,13.4,1684566000,262,14.9,5.9
79,2023-05-21,10.8,56,438,349,124,929,1003,19.4,1684706400,9.3,257,9.3,1684713600,12.0,1684663200,0.0,0.0,1013,final,78.8,1016,0,,284,1333,10511,8379,6805,14.6,1684652400,257,9.6,3.6
48,2023-05-22,10.8,56,439,350,124,929,1003,20.6,1684789200,10.6,261,8.5,1684792800,12.2,1684738800,0.0,0.0,1009,final,77.0,1012,0,,325,1336,10532,8398,7791,14.9,1684738800,261,10.0,3.8
66,2023-05-23,9.4,56,440,351,124,929,1004,18.9,1684879200,9.9,234,8.5,1684836000,12.0,1684846800,0.0,0.0,1008,final,71.0,1011,0,,307,1339,10552,8417,7363,14.7,1684825200,234,11.6,6.3
68,2023-05-24,8.6,56,440,351,124,929,1005,17.8,1684965600,9.4,242,8.2,1684972800,11.7,1684933200,0.0,0.0,1009,final,71.0,1012,0,,310,1342,10572,8434,7450,13.9,1684911600,242,13.8,5.2
76,2023-05-25,9.1,56,441,352,124,929,1006,17.8,1685052000,9.5,247,9.6,1685055600,12.2,1685012400,0.0,0.0,1008,final,71.8,1012,0,,277,1344,10591,8451,6649,14.2,1684998000,247,13.9,5.6
87,2023-05-26,9.3,56,442,353,124,929,1006,17.8,1685138400,10.2,257,8.2,1685149200,12.8,1685109600,0.0,0.0,1011,final,71.7,1014,0,,240,1346,10610,8468,5752,14.4,1685084400,257,13.4,5.4
77,2023-05-27,9.8,56,443,353,124,929,1007,17.2,1685224800,9.9,271,9.8,1685235600,11.7,1685196000,0.0,0.0,1012,final,76.5,1015,0,,290,1349,10627,8483,6954,13.9,1685170800,271,14.7,5.6
97,2023-05-28,9.8,56,444,354,124,929,1008,15.0,1685314800,5.0,246,7.9,1685322000,12.2,1685257200,0.0,0.0,1010,final,79.7,1013,0,,173,1351,10644,8499,4150,13.3,1685257200,246,13.4,5.2
76,2023-05-29,9.5,56,444,355,124,928,1008,19.4,1685397600,9.9,251,8.5,1685397600,12.8,1685361600,0.0,0.0,1011,final,69.6,1014,0,,318,1353,10661,8513,7631,15.2,1685343600,251,12.4,4.4
62,2023-05-30,9.2,56,445,355,124,928,1009,18.3,1685480400,10.5,269,8.9,1685487600,13.0,1685505600,0.0,0.0,1011,final,68.0,1014,0,,313,1354,10676,8527,7505,15.2,1685430000,269,13.4,5.6
74,2023-05-31,9.1,57,445,356,124,928,1009,16.7,1685570400,9.4,252,8.5,1685516400,11.7,1685541600,0.0,0.0,1009,final,73.8,1013,0,,276,1356,10690,8540,6634,13.8,1685516400,252,10.8,5.2
54,2023-06-01,9.2,57,446,356,124,928,1009,18.3,1685653200,10.8,225,8.8,1685685600,12.2,1685620800,0.0,0.0,1010,final,71.5,1013,0,,349,1358,10704,8552,8380,14.3,1685602800,225,10.8,4.6
33,2023-06-02,9.2,57,447,357,124,928,1010,19.4,1685739600,10.8,246,7.4,1685743200,12.0,1685707200,0.0,0.0,1012,final,69.8,1015,0,,350,1359,10716,8564,8393,14.8,1685689200,246,10.4,4.2
42,2023-06-03,10.2,57,447,357,124,928,1010,21.7,1685829600,10.9,255,7.1,1685836800,11.1,1685786400,0.0,0.0,1010,final,72.0,1013,0,,347,1361,10728,8575,8325,15.5,1685775600,255,10.0,3.7
25,2023-06-04,10.5,57,447,358,124,928,1011,19.4,1685908800,10.8,255,9.1,1685919600,11.7,1685944800,0.0,0.0,1007,final,77.1,1011,0,,345,1362,10739,8585,8284,14.6,1685862000,255,15.4,4.2
74,2023-06-05,10.8,57,448,358,124,927,1011,20.0,1686006000,6.7,287,6.9,1686009600,11.7,1685948400,0.0,0.0,1006,final,75.4,1010,0,,250,1363,10749,8594,6006,15.3,1685948400,287,13.6,3.2
81,2023-06-06,11.0,57,448,358,124,927,1011,19.4,1686092400,8.4,253,8.2,1686099600,13.9,1686034800,1.3,1.3,1007,final,71.0,1010,0,,212,1364,10758,8603,5097,16.4,1686034800,253,12.9,4.5
78,2023-06-07,10.9,57,449,359,124,927,1011,20.6,1686175200,3.9,268,7.9,1686186000,13.9,1686135600,0.0,0.0,1011,final,69.4,1014,0,,165,1365,10766,8612,3970,16.6,1686121200,268,11.2,4.4
60,2023-06-08,10.9,57,449,359,124,927,1012,20.0,1686258000,10.6,268,8.9,1686268800,12.2,1686225600,0.0,0.0,1013,final,70.6,1016,0,,351,1366,10774,8619,8424,16.4,1686207600,268,14.4,4.5
91,2023-06-09,9.7,57,449,359,124,927,1012,18.9,1686348000,3.9,270,8.5,1686348000,13.5,1686376800,0.0,0.0,1013,final,69.3,1016,0,,128,1367,10781,8626,3081,15.4,1686294000,270,12.9,5.0
91,2023-06-10,10.1,57,449,360,124,927,1012,17.8,1686434400,3.5,280,7.6,1686445200,12.0,1686409200,0.0,0.0,1010,final,78.9,1013,0,,106,1368,10786,8632,2547,13.7,1686380400,280,10.4,3.8
86,2023-06-11,10.9,57,450,360,124,927,1012,19.4,1686517200,7.1,265,7.9,1686528000,12.8,1686470400,0.0,0.0,1008,final,75.0,1012,0,,261,1368,10792,8638,6272,15.4,1686466800,265,12.0,4.3
74,2023-06-12,11.1,57,450,360,124,927,1012,19.4,1686607200,9.1,259,7.4,1686614400,13.9,1686574800,0.3,0.3,1012,final,72.2,1016,0,,299,1369,10796,8642,7166,16.2,1686553200,259,11.2,5.3
81,2023-06-13,11.3,57,450,360,124,926,1012,18.9,1686690000,10.9,286,8.1,1686693600,13.9,1686722400,0.0,0.0,1013,final,74.9,1016,0,,322,1369,10799,8646,7739,15.8,1686639600,286,13.4,4.7
78,2023-06-14,11.5,57,450,360,124,926,1012,20.0,1686776400,10.8,296,8.7,1686787200,12.2,1686808800,0.0,0.0,1010,final,78.3,1013,0,,260,1369,10802,8650,6243,15.3,1686726000,296,15.3,4.2
69,2023-06-15,11.4,57,450,361,124,926,1012,20.6,1686866400,10.1,266,9.6,1686873600,13.3,1686812400,0.0,0.0,1009,final,73.7,1012,0,,347,1370,10804,8652,8325,16.3,1686812400,266,15.2,4.2
62,2023-06-16,12.3,57,450,361,124,926,1012,21.1,1686949200,8.2,261,9.2,1686963600,13.3,1686898800,0.0,0.0,1011,final,76.9,1014,0,,318,1370,10805,8654,7637,16.4,1686898800,261,15.9,4.5
79,2023-06-17,11.9,57,450,361,124,926,1012,19.4,1687035600,10.8,299,9.8,1687035600,13.9,1686996000,0.0,0.0,1012,final,78.4,1015,0,,335,1370,10805,8656,8037,15.8,1686985200,299,11.6,4.5
36,2023-06-18,10.3,57,450,361,124,926,1012,19.4,1687122000,4.5,262,13.0,1687154400,13.9,1687089600,0.0,0.0,1009,final,68.4,1012,0,,238,1370,10805,8656,5704,16.3,1687071600,262,16.0,5.4
25,2023-06-19,8.4,57,450,361,124,926,1012,20.0,1687212000,10.9,283,13.0,1687161600,12.2,1687179600,0.0,0.0,1013,final,62.5,1016,0,,361,1370,10803,8656,8656,15.8,1687158000,283,20.1,9.4
17,2023-06-20,8.0,57,450,361,124,925,1012,20.6,1687294800,10.9,226,9.3,1687305600,9.4,1687258800,0.0,0.0,1016,final,63.4,1020,0,,361,1369,10801,8656,8656,15.2,1687244400,226,17.5,3.9
34,2023-06-21,9.9,57,450,361,124,925,1011,18.9,1687381200,10.9,253,8.1,1687384800,12.2,1687334400,0.0,0.0,1014,final,73.5,1017,0,,360,1369,10799,8654,8647,14.7,1687330800,253,15.0,4.7
77,2023-06-22,9.6,57,450,361,124,925,1011,20.0,1687471200,10.8,252,9.0,1687474800,12.2,1687420800,0.0,0.0,1011,final,69.0,1014,0,,319,1369,10795,8652,7645,15.4,1687417200,252,14.4,4.7
78,2023-06-23,10.5,57,450,360,124,925,1011,18.9,1687550400,10.8,247,8.5,1687564800,13.9,1687586400,0.0,0.0,1014,final,70.8,1017,0,,320,1368,10791,8650,7681,15.8,1687503600,247,13.4,5.3
77,2023-06-24,10.0,57,449,360,124,925,1011,18.3,1687640400,10.5,268,8.5,1687658400,13.9,1687590000,0.0,0.0,1015,final,70.9,1018,0,,335,1367,10786,8646,8028,15.4,1687590000,268,13.4,5.5
97,2023-06-25,10.1,57,449,360,124,925,1010,17.2,1687726800,9.1,260,7.9,1687744800,13.0,1687755600,0.0,0.0,1015,final,74.0,1019,0,,270,1367,10781,8642,6489,14.7,1687676400,260,12.9,5.1
91,2023-06-26,10.4,57,449,360,124,925,1010,17.2,1687820400,10.4,258,8.9,1687824000,12.0,1687784400,0.0,0.0,1013,final,78.5,1016,0,,303,1366,10774,8637,7278,14.2,1687762800,258,14.4,5.0
96,2023-06-27,10.4,57,449,360,124,925,1010,17.2,1687903200,10.1,256,7.9,1687906800,12.2,1687863600,0.0,0.0,1010,final,80.7,1013,0,,267,1365,10767,8632,6419,13.7,1687849200,256,11.6,4.7
87,2023-06-28,10.3,57,448,359,124,925,1009,17.0,1687989600,9.8,263,8.3,1687996800,11.7,1687957200,0.0,0.0,1010,final,80.1,1013,0,,317,1364,10760,8626,7618,13.7,1687935600,263,12.8,4.9
57,2023-06-29,11.2,57,448,359,124,924,1009,21.1,1688076000,10.4,278,7.4,1688090400,12.2,1688032800,0.0,0.0,1010,final,77.0,1013,0,,342,1363,10751,8619,8211,15.4,1688022000,278,13.4,4.2
30,2023-06-30,11.9,57,448,359,124,924,1009,22.8,1688158800,10.6,309,7.2,1688169600,11.7,1688122800,0.0,0.0,1009,final,76.3,1012,0,,355,1362,10742,8612,8520,16.4,1688108400,309,9.2,3.9
14,2023-07-01,12.7,57,447,358,124,924,1008,29.4,1688252400,10.9,313,6.5,1688248800,12.8,1688209200,0.0,0.0,1008,final,67.4,1011,0,,354,1361,10733,8604,8501,19.7,1688194800,313,7.6,3.0
34,2023-07-02,13.4,57,447,358,124,924,1008,25.0,1688328000,10.6,309,6.5,1688324400,15.0,1688302800,0.0,0.0,1008,final,66.4,1011,0,,343,1359,10723,8595,8241,20.2,1688281200,309,10.4,3.8
35,2023-07-03,12.8,57,446,358,124,924,1007,19.4,1688418000,10.1,320,8.8,1688418000,13.9,1688446800,0.0,0.0,1009,final,79.3,1012,0,,353,1358,10712,8586,8472,16.5,1688367600,320,15.9,5.0
58,2023-07-04,11.5,57,446,357,124,924,1007,19.4,1688504400,10.5,299,8.5,1688511600,13.3,1688536800,0.0,0.0,1010,final,76.0,1013,0,,338,1356,10701,8576,8101,15.8,1688454000,299,14.4,4.6
68,2023-07-05,11.4,56,445,357,124,924,1006,20.0,1688594400,10.1,286,8.1,1688594400,13.9,1688554800,0.0,0.0,1011,final,73.8,1014,0,,325,1355,10689,8565,7800,16.2,1688540400,286,13.9,5.1
85,2023-07-06,11.3,56,445,356,124,924,1005,18.9,1688677200,9.5,276,8.2,1688688000,13.9,1688709600,0.0,0.0,1010,final,75.3,1013,0,,286,1353,10678,8554,6853,15.7,1688626800,276,13.4,5.0
94,2023-07-07,10.8,56,444,356,124,924,1005,17.2,1688774400,9.8,259,8.5,1688785200,12.8,1688738400,0.0,0.0,1010,final,79.2,1013,0,,297,1351,10666,8542,7120,14.5,1688713200,259,12.8,5.7
80,2023-07-08,10.1,56,444,355,124,923,1004,18.3,1688850000,10.6,259,10.3,1688853600,12.8,1688821200,0.0,0.0,1011,final,72.8,1014,0,,320,1349,10653,8530,7678,15.0,1688799600,259,15.2,7.8
94,2023-07-09,10.6,56,443,355,124,923,1003,17.2,1688943600,9.8,265,9.9,1688940000,12.8,1688896800,0.0,0.0,1012,final,78.2,1015,0,,295,1347,10641,8517,7089,14.4,1688886000,265,15.4,7.2
62,2023-07-10,11.2,56,443,354,124,923,1003,19.4,1689026400,10.5,271,7.4,1689033600,12.2,1688997600,0.0,0.0,1012,final,80.8,1015,0,,319,1345,10630,8503,7650,14.6,1688972400,271,13.4,4.5
35,2023-07-11,11.8,56,442,354,124,923,1002,22.8,1689109200,10.7,227,8.9,1689116400,11.1,1689066000,0.0,0.0,1011,final,77.2,1015,0,,340,1342,10618,8489,8165,16.1,1689058800,227,15.4,4.0
59,2023-07-12,11.5,56,442,353,124,923,1001,19.4,1689195600,10.3,268,9.0,1689206400,13.3,1689174000,0.0,0.0,1013,final,77.8,1016,0,,330,1340,10607,8474,7911,15.5,1689145200,268,13.7,4.1
46,2023-07-13,12.1,56,441,352,124,923,1000,21.7,1689285600,10.7,264,7.1,1689289200,12.8,1689235200,0.0,0.0,1012,final,76.8,1016,0,,351,1337,10596,8458,8433,16.4,1689231600,264,10.4,4.0
51,2023-07-14,12.4,56,441,352,124,923,1000,22.8,1689368400,10.4,288,7.1,1689372000,13.3,1689321600,0.0,0.0,1011,final,78.7,1014,0,,335,1336,10584,8442,8036,16.4,1689318000,288,9.6,4.2
55,2023-07-15,12.8,56,440,351,124,923,999,25.6,1689458400,10.2,262,6.5,1689404400,13.3,1689404400,0.0,0.0,1009,final,76.0,1012,0,,339,1334,10572,8426,8136,17.5,1689404400,262,8.4,3.8
75,2023-07-16,13.0,56,440,350,124,923,998,23.9,1689537600,5.6,270,8.3,1689544800,13.3,1689508800,0.0,0.0,1007,final,74.6,1010,0,,202,1332,10559,8408,4845,17.8,1689490800,270,14.9,4.4
47,2023-07-17,12.9,55,439,350,123,922,997,23.3,1689624000,10.6,324,7.9,1689631200,15.6,1689595200,0.0,0.0,1008,final,70.8,1011,0,,347,1330,10546,8390,8330,18.5,1689577200,324,12.4,3.7
38,2023-07-18,12.4,55,439,349,123,922,996,20.0,1689714000,10.4,292,8.8,1689721200,12.8,1689685200,0.0,0.0,1010,final,80.0,1013,0,,332,1329,10531,8372,7975,15.9,1689663600,292,15.3,4.0
68,2023-07-19,12.3,55,438,348,123,922,995,20.0,1689800400,10.2,280,9.0,1689811200,13.3,1689825600,0.0,0.0,1013,final,80.5,1016,0,,325,1327,10517,8352,7795,15.8,1689750000,280,14.2,4.6
52,2023-07-20,12.8,55,438,347,123,922,994,22.8,1689886800,10.3,261,7.4,1689897600,13.9,1689843600,0.0,0.0,1013,final,77.1,1016,0,,324,1325,10501,8332,7777,17.1,1689836400,261,9.6,3.6
19,2023-07-21,12.6,55,437,346,123,922,993,22.8,1689976800,10.4,265,7.1,1689973200,12.8,1689940800,0.0,0.0,1010,final,75.3,1013,0,,337,1322,10485,8312,8080,17.3,1689922800,265,8.8,3.9
46,2023-07-22,12.3,55,436,345,123,922,992,25.6,1690059600,9.8,269,7.0,1690081200,11.7,1690030800,0.0,0.0,1007,final,71.5,1010,0,,340,1320,10468,8290,8157,18.1,1690009200,269,9.6,3.5
69,2023-07-23,12.8,55,435,345,123,922,990,21.0,1690142400,7.5,275,8.3,1690160400,15.0,1690113600,0.0,0.0,1009,final,75.0,1012,0,,289,1318,10451,8268,6946,17.4,1690095600,275,14.4,4.5
54,2023-07-24,12.7,55,435,344,123,922,989,20.6,1690236000,10.3,272,7.2,1690236000,13.3,1690203600,0.0,0.0,1014,final,77.9,1017,0,,334,1316,10433,8246,8009,16.7,1690182000,272,11.6,4.2
31,2023-07-25,13.2,55,434,343,123,922,988,23.9,1690318800,10.3,266,6.8,1690329600,13.3,1690286400,0.0,0.0,1013,final,76.7,1016,0,,333,1313,10414,8222,7990,17.7,1690268400,266,10.0,3.4
54,2023-07-26,13.4,55,433,342,123,921,987,20.0,1690405200,10.2,235,9.4,1690416000,13.9,1690369200,0.0,0.0,1012,final,81.5,1015,0,,323,1311,10394,8198,7762,16.7,1690354800,235,14.9,4.4
46,2023-07-27,12.2,55,432,341,123,921,985,18.9,1690491600,10.3,259,8.5,1690488000,14.2,1690466400,0.0,0.0,1013,final,77.1,1016,0,,340,1308,10373,8174,8157,16.4,1690441200,259,12.0,4.4
47,2023-07-28,12.0,54,431,340,123,921,984,21.1,1690581600,10.3,275,8.3,1690599600,13.3,1690549200,0.0,0.0,1013,final,75.2,1016,0,,339,1305,10352,8148,8133,16.7,1690527600,275,10.8,4.5
56,2023-07-29,12.4,54,430,338,123,921,982,21.1,1690668000,10.1,266,7.4,1690660800,13.3,1690696800,0.0,0.0,1014,final,79.2,1017,0,,332,1303,10330,8122,7968,16.2,1690614000,266,10.8,3.8
52,2023-07-30,12.7,54,429,337,123,921,981,22.2,1690761600,10.2,256,6.9,1690761600,13.3,1690718400,0.0,0.0,1013,final,77.0,1016,0,,336,1300,10306,8096,8065,17.1,1690700400,256,10.8,3.3
64,2023-07-31,12.9,54,428,336,123,921,980,21.1,1690837200,10.2,254,7.9,1690840800,13.9,1690801200,0.0,0.0,1012,final,78.3,1015,0,,304,1297,10283,8069,7296,16.9,1690786800,254,11.2,3.7
76,2023-08-01,12.9,54,427,335,123,921,978,18.9,1690923600,8.9,273,8.8,1690927200,13.9,1690876800,0.0,0.0,1013,final,81.0,1016,0,,278,1294,10258,8041,6684,16.3,1690873200,273,14.4,4.7
85,2023-08-02,12.9,54,426,334,123,920,976,18.3,1691006400,9.8,254,8.5,1691024400,14.6,1691042400,0.0,0.0,1014,final,80.0,1017,0,,301,1290,10232,8012,7231,16.4,1690959600,254,13.9,5.3
96,2023-08-03,13.6,54,425,333,123,920,975,17.8,1691100000,10.0,264,7.8,1691107200,14.4,1691053200,0.0,0.0,1015,final,87.6,1018,0,,327,1287,10205,7983,7849,15.7,1691046000,264,13.4,5.9
61,2023-08-04,13.7,53,424,331,123,920,973,20.6,1691182800,10.1,245,9.0,1691193600,13.9,1691157600,0.0,0.0,1013,final,83.6,1017,0,,301,1284,10178,7954,7227,16.7,1691132400,245,15.4,4.6
46,2023-08-05,13.8,53,423,330,123,920,971,22.8,1691265600,10.0,230,8.0,1691280000,13.9,1691236800,0.0,0.0,1012,final,80.0,1015,0,,327,1280,10150,7923,7837,17.5,1691218800,230,10.8,4.0
2,2023-08-06,14.2,53,422,329,123,920,969,24.4,1691352000,10.0,287,6.8,1691362800,14.4,1691326800,0.0,0.0,1012,final,76.2,1015,0,,329,1276,10121,7892,7892,18.9,1691305200,287,10.4,3.2
13,2023-08-07,14.1,53,420,328,122,920,968,25.6,1691438400,9.9,297,9.0,1691456400,13.6,1691474400,0.0,0.0,1011,final,75.9,1014,0,,328,1273,10091,7861,7861,18.8,1691391600,297,16.4,3.7
53,2023-08-08,13.7,53,419,326,122,919,966,22.2,1691535600,7.6,265,8.8,1691528400,13.3,1691478000,0.0,0.0,1011,final,78.0,1014,0,,275,1269,10061,7829,6593,17.9,1691478000,265,12.4,3.6
61,2023-08-09,13.8,53,418,325,122,919,964,22.8,1691611200,9.5,293,8.7,1691622000,13.9,1691643600,0.0,0.0,1010,final,81.9,1013,0,,290,1264,10030,7796,6960,17.1,1691564400,293,16.1,4.1
66,2023-08-10,14.6,53,417,323,122,919,962,21.7,1691697600,9.2,269,9.1,1691712000,14.4,1691650800,0.0,0.0,1011,final,82.2,1014,0,,292,1260,10000,7763,7004,17.8,1691650800,269,16.7,4.5
71,2023-08-11,14.8,52,415,322,122,919,960,22.2,1691791200,9.0,285,8.2,1691798400,16.0,1691744400,0.0,0.0,1012,final,82.0,1015,0,,285,1256,9970,7730,6831,18.1,1691737200,285,10.8,4.4
46,2023-08-12,14.8,52,414,321,122,919,958,23.9,1691877600,9.3,253,7.0,1691892000,15.0,1691827200,0.0,0.0,1012,final,80.6,1015,0,,310,1251,9943,7696,7439,18.5,1691823600,253,9.6,3.6
46,2023-08-13,14.5,52,413,319,122,918,955,25.0,1691956800,9.1,280,10.8,1691967600,14.4,1691931600,0.0,0.0,1011,final,77.3,1014,0,,304,1246,9918,7662,7292,18.9,1691910000,280,10.0,3.7
64,2023-08-14,15.2,52,412,318,122,918,953,23.9,1692054000,6.4,309,7.7,1692050400,16.1,1692018000,0.0,0.0,1010,final,77.0,1013,0,,243,1241,9896,7627,5839,19.5,1691996400,309,8.8,3.1
49,2023-08-15,15.0,52,411,316,122,918,951,26.1,1692129600,7.6,299,7.1,1692140400,16.1,1692097200,0.3,0.3,1011,final,77.3,1014,0,,302,1237,9875,7592,7250,19.5,1692082800,299,9.2,3.5
46,2023-08-16,16.0,51,411,315,122,918,948,24.4,1692216000,9.1,306,7.6,1692223200,15.6,1692187200,0.0,0.0,1010,final,81.5,1013,0,,298,1234,9853,7557,7156,19.5,1692169200,306,10.0,3.4
57,2023-08-17,16.0,51,410,313,122,917,946,22.8,1692306000,8.6,307,10.8,1692309600,16.0,1692270000,0.0,0.0,1007,final,85.8,1011,0,,294,1231,9831,7520,7048,18.5,1692255600,307,16.5,4.9
78,2023-08-18,15.6,51,409,312,122,917,944,23.9,1692392400,8.2,284,8.1,1692399600,16.7,1692424800,0.0,0.0,1007,final,79.7,1010,0,,260,1228,9808,7484,6232,19.5,1692342000,284,14.4,4.2
56,2023-08-19,15.8,51,408,310,121,917,941,21.1,1692478800,8.3,304,8.1,1692486000,16.7,1692504000,0.0,0.0,1006,final,86.3,1009,0,,296,1225,9785,7446,7094,18.2,1692428400,304,14.4,4.0
64,2023-08-20,15.3,51,407,309,121,917,938,28.9,1692572400,8.7,304,7.4,1692565200,15.6,1692525600,0.0,0.0,1003,final,73.8,1006,0,,297,1221,9760,7408,7127,20.8,1692514800,304,11.3,3.8
75,2023-08-21,17.0,51,406,307,121,916,936,25.0,1692644400,5.1,255,9.4,1692666000,17.2,1692615600,2.0,2.0,1008,final,80.4,1011,0,,248,1218,9735,7369,5945,20.6,1692601200,255,14.4,5.0
53,2023-08-22,16.5,51,405,305,121,916,933,25.6,1692734400,8.8,302,8.0,1692741600,18.3,1692709200,0.0,0.0,1012,final,75.4,1015,0,,302,1214,9710,7330,7238,21.2,1692687600,302,10.0,3.8
12,2023-08-23,17.0,50,403,304,121,916,930,31.1,1692828000,9.1,288,8.2,1692828000,16.7,1692788400,0.0,0.0,1009,final,72.8,1012,0,,304,1211,9683,7290,7286,22.8,1692774000,288,10.0,2.7
19,2023-08-24,16.7,50,402,302,121,915,928,26.1,1692903600,9.0,311,8.5,1692910800,17.8,1692943200,0.0,0.0,1009,final,76.9,1012,0,,302,1207,9656,7250,7245,21.2,1692860400,311,15.4,4.1
